SZA;CTO;AOD
47.655;254.1977;0.1116
47.655;253.93;0.1113
47.655;253.6916;0.111
47.655;253.5139;0.1109
47.655;253.3676;0.1108
47.655;253.2394;0.1107
47.655;253.1631;0.1109
47.655;253.0882;0.1111
47.655;253.0859;0.1113
47.655;253.143;0.1114
47.655;253.2067;0.1114
47.655;253.2992;0.1114
47.655;253.4133;0.1115
47.655;253.5594;0.1118
47.655;253.7517;0.1119
47.655;253.9745;0.1121
47.655;254.2318;0.1122
47.655;254.5035;0.1124
47.655;254.8202;0.1125
47.655;255.1428;0.1125
47.655;255.4636;0.1127
47.655;255.8584;0.1128
47.655;256.2719;0.113
47.655;256.7286;0.1133
47.655;257.2131;0.1136
47.655;257.7165;0.1139
47.655;258.1391;0.114
47.655;258.5808;0.114
48.653;263.7466;0.1191
48.653;264.3963;0.1192
48.653;265.0392;0.1192
48.653;265.6759;0.1193
48.653;266.3332;0.1192
48.653;267.0538;0.1192
48.653;267.7378;0.119
48.653;268.41;0.1186
48.653;269.0868;0.1183
48.653;269.7733;0.1181
48.653;270.4664;0.118
48.653;271.2207;0.1178
48.653;271.9523;0.1175
48.653;272.6676;0.1172
48.653;273.3841;0.1169
48.653;274.0843;0.1165
48.653;274.825;0.1161
48.653;275.4949;0.1156
48.653;276.1016;0.1152
48.653;276.6963;0.1148
48.653;277.2978;0.1144
48.653;277.8008;0.1139
48.653;278.2897;0.1132
48.653;278.6983;0.1125
48.653;279.1034;0.112
48.653;279.4246;0.1114
48.653;279.7522;0.1109
48.653;280.0456;0.1101
48.653;280.305;0.1093
48.653;280.5631;0.1086
48.653;280.7606;0.108
48.653;280.9334;0.1073
48.653;281.1028;0.1063
48.653;281.2553;0.1052
48.653;281.3921;0.1043
48.653;281.5477;0.103
48.653;281.6803;0.1018
48.653;281.8005;0.1002
48.653;281.9262;0.0984
48.653;282.0755;0.0966
48.653;282.2176;0.0951
48.653;282.3496;0.0935
48.653;282.5147;0.0918
48.653;282.6841;0.0903
48.653;282.8583;0.0887
48.653;283.0925;0.0872
48.653;283.2647;0.0857
48.653;283.4434;0.0843
48.653;283.6783;0.0831
48.653;283.9153;0.0819
48.653;284.1057;0.0805
48.653;284.389;0.0792
48.653;284.6985;0.0776
48.653;284.9587;0.0759
48.653;285.2167;0.074
48.653;285.5416;0.072
48.653;285.8613;0.0699
48.653;286.1808;0.0677
48.653;286.5504;0.0652
48.653;286.9689;0.0627
48.653;287.3241;0.06
48.653;287.6384;0.0572
48.653;287.9892;0.0545
48.653;288.2314;0.0507
48.653;288.1145;0.0465
48.653;287.806;0.0427
48.653;287.7189;0.0396
48.653;287.8053;0.0375
48.653;287.588;0.0357
48.653;287.1548;0.0341
48.653;285.6422;0.0315
48.653;283.039;0.0286
48.653;280.715;0.0271
48.653;281.0652;0.0283
48.653;282.7036;0.0311
48.653;283.6625;0.0338
48.653;284.0231;0.0372
48.653;284.6092;0.0438
48.653;285.9761;0.0519
48.653;286.9979;0.0576
48.653;287.52;0.0599
48.653;287.8584;0.0636
48.653;288.2896;0.0682
48.653;288.2054;0.0733
48.653;287.9605;0.0765
48.653;287.5593;0.0777
48.653;287.1353;0.0783
48.653;286.6852;0.0785
48.653;286.1628;0.0786
48.653;285.6148;0.0783
48.653;285.0141;0.078
48.653;284.3542;0.0776
48.653;283.6954;0.0772
48.653;283.0222;0.0763
48.653;282.363;0.0753
48.653;281.7744;0.0742
48.653;281.1143;0.0732
48.653;280.4108;0.0729
48.653;279.7621;0.0748
48.653;279.1717;0.0767
48.653;278.5594;0.0779
48.653;277.9505;0.0792
48.653;277.3704;0.0807
48.653;276.8001;0.0817
48.653;276.2084;0.0825
48.653;275.6317;0.0831
48.653;275.1382;0.0834
48.653;274.6585;0.0838
48.653;274.1922;0.084
48.653;273.753;0.0842
48.653;273.4496;0.0844
48.653;273.1459;0.0846
48.653;272.8515;0.0848
48.653;272.7309;0.0852
48.653;272.6384;0.0855
48.653;272.5529;0.0857
48.653;272.5663;0.0859
48.653;272.582;0.0861
48.653;272.6726;0.0863
48.653;272.8393;0.0865
48.653;273.0554;0.0866
48.653;273.3451;0.0868
48.653;273.6818;0.087
48.653;274.0512;0.0872
48.653;274.4547;0.0875
48.653;274.9439;0.0879
48.653;275.4572;0.0884
48.653;276.0052;0.0889
48.653;276.6093;0.0896
48.653;277.2463;0.0902
48.653;277.9111;0.091
48.653;278.5703;0.0918
48.653;279.2839;0.0929
48.653;280.0546;0.0939
48.653;280.8208;0.0948
48.653;281.6573;0.0959
48.653;282.4944;0.0972
48.653;283.3597;0.0986
48.653;284.2484;0.1
48.653;285.1371;0.1014
48.653;285.9808;0.1027
48.653;286.8757;0.1043
48.653;287.7749;0.1058
48.653;288.6197;0.1079
48.653;289.4645;0.1104
48.653;290.3493;0.114
48.653;291.2255;0.1184
48.653;292.0845;0.1234
48.653;292.9362;0.1289
48.653;293.7997;0.134
48.653;294.6506;0.1395
48.653;295.4671;0.1458
48.653;296.2579;0.1524
48.653;296.9806;0.158
48.653;297.6588;0.1639
48.653;298.2444;0.1696
48.653;298.785;0.1754
48.653;299.3185;0.1816
48.653;299.7763;0.1881
48.653;300.2025;0.1939
48.653;300.5198;0.1991
48.653;300.7298;0.2037
48.653;300.8876;0.2084
48.653;301.012;0.214
48.653;301.1559;0.221
48.653;301.2284;0.2265
48.653;301.1699;0.2296
48.653;300.99;0.2289
48.653;300.3038;0.2205
48.653;299.4234;0.2066
48.653;298.6324;0.1929
48.653;298.2881;0.1854
48.653;298.1124;0.1815
48.653;298.0274;0.1837
48.653;297.8652;0.1861
48.653;297.8114;0.187
48.653;297.8545;0.1887
48.653;297.9617;0.1916
48.653;298.0265;0.1918
48.653;298.0417;0.1909
48.653;297.886;0.1815
48.653;297.5946;0.1651
48.653;297.358;0.1499
48.653;297.2203;0.1425
48.653;297.1919;0.1378
48.653;297.215;0.1348
48.653;297.1338;0.1322
48.653;296.9759;0.1282
48.653;296.7319;0.1244
48.653;296.4964;0.1209
48.653;296.3592;0.1182
48.653;296.3898;0.1168
48.653;296.4582;0.1171
48.653;296.4667;0.1182
48.653;296.4796;0.1203
48.653;296.5441;0.1236
48.653;296.7413;0.1282
48.653;297.013;0.1334
48.653;297.4231;0.1436
48.653;297.9547;0.1511
48.653;298.409;0.1574
48.653;298.5806;0.1606
48.653;298.6358;0.156
48.653;298.5514;0.1537
48.653;298.5461;0.1535
48.653;298.5442;0.1539
48.653;298.6063;0.1583
48.653;298.5495;0.1739
48.653;298.1912;0.1628
48.653;298.0774;0.155
48.653;297.9106;0.1494
48.653;297.3108;0.1393
48.653;296.7922;0.1278
48.653;296.5311;0.1177
48.653;296.1268;0.1096
48.653;295.267;0.1028
48.653;294.0877;0.099
48.653;293.4275;0.0982
48.653;293.3705;0.102
48.653;293.2607;0.106
48.653;293.2573;0.1103
48.653;293.3849;0.1162
48.653;293.5269;0.124
48.653;293.6659;0.1325
48.653;293.7454;0.1419
48.653;293.8822;0.1515
48.653;293.9649;0.1628
48.653;294.103;0.1802
48.653;294.5359;0.1922
48.653;294.5054;0.1897
48.653;293.6063;0.1734
48.653;291.356;0.1439
48.653;288.9019;0.1205
48.653;287.2253;0.1089
48.653;285.8831;0.1032
48.653;285.0609;0.0989
48.653;284.774;0.0979
48.653;285.6856;0.1019
48.653;286.1335;0.1093
48.653;286.0943;0.1121
48.653;285.3413;0.1122
48.653;285.0419;0.1163
48.653;285.2629;0.1264
48.653;285.3544;0.1317
48.653;284.9522;0.1286
48.653;284.0644;0.1204
48.653;283.9681;0.1205
48.653;285.134;0.1327
48.653;286.6059;0.149
48.653;287.2644;0.1593
48.653;287.5291;0.1676
48.653;287.601;0.1742
48.653;287.633;0.1811
48.653;287.4394;0.1881
48.653;287.1307;0.1962
48.653;286.7729;0.207
48.653;286.4271;0.2208
48.653;286.0385;0.2275
48.653;285.59;0.2228
48.653;284.831;0.208
48.653;283.5569;0.184
48.653;281.0041;0.145
48.653;277.4459;0.1055
48.653;274.3885;0.0843
48.653;272.028;0.0733
48.653;270.0412;0.0619
48.653;268.3735;0.0529
48.653;267.6728;0.0498
48.653;267.7711;0.0507
48.653;267.9778;0.0527
48.653;268.4407;0.056
48.653;269.2648;0.0627
48.653;271.0156;0.0807
48.653;273.3377;0.128
48.653;276.3813;0.187
48.653;277.5709;0.162
48.653;275.5448;0.1162
48.653;273.7198;0.0912
48.653;272.6205;0.082
48.653;271.7165;0.0734
48.653;271.8853;0.0732
48.653;273.3531;0.0973
48.653;275.9454;0.1626
48.653;279.0063;0.2422
48.653;281.431;0.2964
48.653;282.455;0.3024
48.653;282.6552;0.2797
48.653;282.4738;0.2628
48.653;282.8347;0.2594
48.653;283.1608;0.2646
48.653;283.4858;0.2675
48.653;283.9559;0.2786
48.653;284.3581;0.2853
48.653;283.6496;0.2666
48.653;282.9966;0.2515
48.653;282.5647;0.2437
48.653;282.0769;0.2326
48.653;281.0179;0.2143
48.653;280.0877;0.1992
48.653;279.3538;0.1947
48.653;279.1596;0.1957
48.653;279.2927;0.1931
48.653;279.2339;0.1904
48.653;278.5796;0.1858
48.653;277.7676;0.1791
48.653;276.9731;0.1705
48.653;276.1699;0.1637
48.653;275.3545;0.157
48.653;274.5215;0.1514
48.653;273.7098;0.1467
48.653;272.9116;0.1433
48.653;272.0868;0.1399
48.653;271.3097;0.1365
48.653;270.5167;0.1337
48.653;269.6781;0.131
48.653;268.9259;0.1286
48.653;268.1516;0.1266
48.653;267.3792;0.1248
48.653;266.6672;0.1232
48.653;265.9786;0.1214
48.653;265.2142;0.1199
48.653;264.5934;0.1186
48.653;263.9789;0.1175
48.653;263.3256;0.1168
48.653;262.695;0.1162
48.653;262.1745;0.1158
48.653;261.6722;0.1154
48.653;261.1795;0.1152
48.653;260.6982;0.1149
48.653;260.2274;0.1147
48.653;259.8349;0.1145
48.653;259.4553;0.1144
48.653;259.1115;0.1144
48.653;258.8093;0.1143
48.653;258.529;0.1143
48.653;258.256;0.1143
48.653;258.0627;0.1142
48.653;257.8947;0.1141
48.653;257.783;0.1142
48.653;257.6794;0.1145
48.653;257.6334;0.1147
48.653;257.6434;0.1151
48.653;257.6812;0.1154
48.653;257.763;0.1156
48.653;257.8618;0.1159
48.653;257.9878;0.1161
48.653;258.1655;0.1163
48.653;258.3872;0.1166
48.653;258.6514;0.1168
48.653;258.9334;0.1171
48.653;259.2496;0.1172
48.653;259.5754;0.1175
48.653;259.9217;0.1177
48.653;260.3341;0.1178
48.653;260.7497;0.118
48.653;261.2182;0.1182
48.653;261.7365;0.1182
48.653;262.2771;0.1186
48.653;262.7204;0.1187
48.653;263.1828;0.1189
49.652;269.1615;0.1246
49.652;269.8214;0.1247
49.652;270.4957;0.1249
49.652;271.2021;0.1251
49.652;271.9447;0.1252
49.652;272.6641;0.1251
49.652;273.3905;0.125
49.652;274.1164;0.1247
49.652;274.8436;0.1244
49.652;275.5826;0.1241
49.652;276.3713;0.1239
49.652;277.1563;0.1236
49.652;277.9088;0.1234
49.652;278.6441;0.1229
49.652;279.3858;0.1224
49.652;280.1655;0.1219
49.652;280.8909;0.1213
49.652;281.5616;0.1207
49.652;282.1923;0.1203
49.652;282.8362;0.1199
49.652;283.3893;0.1195
49.652;283.8694;0.1189
49.652;284.3424;0.1181
49.652;284.719;0.1174
49.652;285.0633;0.1168
49.652;285.4166;0.1164
49.652;285.6505;0.1157
49.652;285.9098;0.1147
49.652;286.1329;0.1136
49.652;286.2878;0.1126
49.652;286.4753;0.1118
49.652;286.5978;0.1111
49.652;286.6839;0.11
49.652;286.7599;0.1089
49.652;286.8615;0.1078
49.652;286.9379;0.1065
49.652;286.9362;0.1052
49.652;286.9577;0.1038
49.652;287.0237;0.1022
49.652;287.097;0.1005
49.652;287.1222;0.0986
49.652;287.2148;0.0968
49.652;287.314;0.0951
49.652;287.4355;0.0934
49.652;287.5878;0.0919
49.652;287.711;0.0903
49.652;287.8733;0.0888
49.652;288.0304;0.0872
49.652;288.2233;0.0858
49.652;288.4364;0.0843
49.652;288.655;0.0828
49.652;288.8964;0.0812
49.652;289.1689;0.0795
49.652;289.4558;0.0778
49.652;289.7719;0.0761
49.652;290.0852;0.074
49.652;290.426;0.0717
49.652;290.8085;0.0691
49.652;291.2529;0.0664
49.652;291.7015;0.0638
49.652;292.0544;0.061
49.652;292.4329;0.0582
49.652;292.836;0.055
49.652;292.6421;0.0503
49.652;292.4924;0.0458
49.652;292.4967;0.0425
49.652;292.733;0.0399
49.652;292.7704;0.0379
49.652;292.2319;0.0353
49.652;291.3439;0.033
49.652;290.0459;0.0305
49.652;288.2736;0.0283
49.652;286.4659;0.0273
49.652;286.932;0.0285
49.652;288.502;0.031
49.652;289.5523;0.0335
49.652;290.0985;0.037
49.652;290.749;0.0426
49.652;291.8953;0.049
49.652;292.6069;0.0534
49.652;293.0196;0.056
49.652;293.4057;0.0604
49.652;293.7381;0.0649
49.652;293.9391;0.0691
49.652;293.8644;0.0719
49.652;293.5961;0.0729
49.652;293.2587;0.0732
49.652;292.8321;0.0734
49.652;292.3004;0.0735
49.652;291.7675;0.0731
49.652;291.1797;0.0726
49.652;290.5061;0.0726
49.652;289.8103;0.0724
49.652;289.1202;0.0713
49.652;288.4671;0.0703
49.652;287.7977;0.0695
49.652;287.0693;0.0692
49.652;286.317;0.0694
49.652;285.6344;0.0711
49.652;284.9994;0.073
49.652;284.3618;0.075
49.652;283.6853;0.0772
49.652;283.0372;0.0795
49.652;282.3927;0.081
49.652;281.7332;0.0822
49.652;281.1281;0.0828
49.652;280.5303;0.0833
49.652;279.9535;0.0837
49.652;279.4078;0.0842
49.652;278.8933;0.0845
49.652;278.4342;0.0848
49.652;278.0197;0.085
49.652;277.6371;0.0853
49.652;277.4097;0.0858
49.652;277.1905;0.0862
49.652;277.0626;0.0865
49.652;276.9726;0.0868
49.652;276.9108;0.0872
49.652;276.9227;0.0874
49.652;276.9834;0.0876
49.652;277.1562;0.0878
49.652;277.3682;0.088
49.652;277.6132;0.0881
49.652;277.9248;0.0882
49.652;278.3065;0.0885
49.652;278.7426;0.0888
49.652;279.1821;0.0892
49.652;279.6978;0.0896
49.652;280.2859;0.0903
49.652;280.879;0.0908
49.652;281.4789;0.0914
49.652;282.1388;0.0922
49.652;282.8149;0.0931
49.652;283.5348;0.0941
49.652;284.2882;0.0951
49.652;285.059;0.0959
49.652;285.8792;0.097
49.652;286.7015;0.0983
49.652;287.5349;0.0994
49.652;288.387;0.1005
49.652;289.2355;0.1016
49.652;290.0752;0.1027
49.652;290.9272;0.1038
49.652;291.7721;0.1053
49.652;292.6293;0.1072
49.652;293.4645;0.1099
49.652;294.3141;0.1136
49.652;295.1704;0.118
49.652;296.0388;0.123
49.652;296.9111;0.1276
49.652;297.7341;0.1327
49.652;298.5493;0.1384
49.652;299.3431;0.1444
49.652;300.0808;0.1495
49.652;300.7929;0.1549
49.652;301.4411;0.1601
49.652;302.0164;0.1654
49.652;302.5995;0.1709
49.652;303.1151;0.1764
49.652;303.595;0.1811
49.652;303.9724;0.1852
49.652;304.269;0.189
49.652;304.55;0.1929
49.652;304.7795;0.1968
49.652;304.982;0.2015
49.652;305.1294;0.2048
49.652;305.17;0.2063
49.652;305.1328;0.2047
49.652;304.8482;0.1943
49.652;303.9876;0.1776
49.652;302.8067;0.1589
49.652;301.939;0.1448
49.652;301.3148;0.1353
49.652;301.7285;0.1348
49.652;301.9038;0.1354
49.652;302.0582;0.1375
49.652;302.1888;0.1415
49.652;302.3583;0.1458
49.652;302.5209;0.1503
49.652;302.7089;0.1545
49.652;302.7742;0.1523
49.652;302.6536;0.1439
49.652;302.5687;0.136
49.652;302.6951;0.13
49.652;302.9389;0.1263
49.652;303.0922;0.126
49.652;303.1001;0.1269
49.652;303.0486;0.125
49.652;302.8449;0.1219
49.652;302.6334;0.1195
49.652;302.5179;0.1168
49.652;302.4807;0.1143
49.652;302.549;0.114
49.652;302.7811;0.1172
49.652;303.0893;0.1222
49.652;303.4283;0.1268
49.652;303.6966;0.1308
49.652;303.9718;0.1345
49.652;304.6188;0.142
49.652;305.1785;0.153
49.652;305.4987;0.1588
49.652;305.6166;0.1567
49.652;305.7033;0.1509
49.652;305.7324;0.1496
49.652;305.7386;0.1502
49.652;305.8181;0.1507
49.652;305.9292;0.1533
49.652;306.0122;0.1635
49.652;305.8516;0.1571
49.652;305.6283;0.1527
49.652;305.4179;0.1498
49.652;304.8334;0.1442
49.652;304.2798;0.1338
49.652;303.7967;0.1223
49.652;303.2001;0.1132
49.652;302.2979;0.1055
49.652;301.4419;0.1013
49.652;301.2574;0.1007
49.652;301.586;0.1037
49.652;301.5633;0.107
49.652;301.522;0.1117
49.652;301.6531;0.1181
49.652;301.6624;0.126
49.652;301.7289;0.1339
49.652;301.8781;0.1438
49.652;301.8816;0.154
49.652;301.8652;0.1679
49.652;302.0244;0.1965
49.652;301.9795;0.1964
49.652;301.2642;0.1778
49.652;299.5859;0.1484
49.652;296.2504;0.1178
49.652;292.789;0.0974
49.652;291.4656;0.092
49.652;290.7776;0.0894
49.652;289.9462;0.0868
49.652;289.5398;0.0852
49.652;290.5333;0.0903
49.652;292.2974;0.1021
49.652;292.9649;0.1088
49.652;292.5179;0.114
49.652;292.3634;0.1221
49.652;292.3401;0.133
49.652;292.05;0.1331
49.652;291.4989;0.1269
49.652;290.6998;0.1186
49.652;289.9373;0.1119
49.652;289.8005;0.113
49.652;290.9017;0.124
49.652;292.1184;0.1349
49.652;293.2415;0.1521
49.652;293.9669;0.167
49.652;294.447;0.1776
49.652;294.3759;0.186
49.652;294.06;0.1952
49.652;293.5655;0.2038
49.652;292.8006;0.2097
49.652;291.7612;0.2016
49.652;289.8175;0.175
49.652;287.0469;0.139
49.652;284.0356;0.1044
49.652;280.7138;0.0786
49.652;276.819;0.0572
49.652;274.1957;0.0473
49.652;272.7334;0.0419
49.652;272.2123;0.0383
49.652;272.0775;0.0358
49.652;272.4234;0.0353
49.652;272.5691;0.0354
49.652;272.6455;0.0359
49.652;273.0779;0.0371
49.652;273.7064;0.0388
49.652;274.3068;0.0429
49.652;276.04;0.0579
49.652;277.7759;0.0873
49.652;278.7034;0.087
49.652;278.038;0.0679
49.652;277.6961;0.0579
49.652;277.4974;0.0574
49.652;277.4379;0.0569
49.652;277.9503;0.0612
49.652;279.7478;0.0906
49.652;283.3531;0.1762
49.652;287.5371;0.2763
49.652;290.4866;0.3157
49.652;291.4506;0.3116
49.652;291.439;0.2902
49.652;291.099;0.2679
49.652;290.6267;0.2559
49.652;290.6941;0.251
49.652;291.1686;0.2568
49.652;292.1257;0.2759
49.652;293.0232;0.2882
49.652;292.4798;0.2742
49.652;291.7228;0.2606
49.652;291.271;0.2495
49.652;290.7271;0.2386
49.652;289.7585;0.2243
49.652;288.9053;0.2133
49.652;288.1419;0.2099
49.652;287.8825;0.208
49.652;287.839;0.2
49.652;287.4889;0.1933
49.652;286.7629;0.1855
49.652;285.9487;0.1781
49.652;285.0956;0.1698
49.652;284.1682;0.1631
49.652;283.2707;0.1565
49.652;282.3769;0.151
49.652;281.4871;0.1462
49.652;280.5443;0.1421
49.652;279.6861;0.1384
49.652;278.772;0.1348
49.652;277.8395;0.1321
49.652;276.9653;0.1297
49.652;276.053;0.1275
49.652;275.232;0.1255
49.652;274.3583;0.1236
49.652;273.5254;0.1222
49.652;272.7353;0.1206
49.652;271.9167;0.1194
49.652;271.1448;0.1184
49.652;270.4478;0.1176
49.652;269.7734;0.1171
49.652;269.0891;0.1168
49.652;268.3725;0.1165
49.652;267.7636;0.1163
49.652;267.2116;0.1163
49.652;266.685;0.1163
49.652;266.1608;0.1165
49.652;265.6543;0.1166
49.652;265.2204;0.1169
49.652;264.8326;0.1171
49.652;264.4738;0.1173
49.652;264.1394;0.1176
49.652;263.8529;0.1177
49.652;263.5719;0.1178
49.652;263.3338;0.1178
49.652;263.1872;0.1179
49.652;263.0557;0.1183
49.652;262.9587;0.1186
49.652;262.913;0.1191
49.652;262.9128;0.1196
49.652;262.9739;0.12
49.652;263.0589;0.1205
49.652;263.1763;0.121
49.652;263.3481;0.1213
49.652;263.5562;0.1217
49.652;263.8148;0.122
49.652;264.1094;0.1223
49.652;264.4404;0.1225
49.652;264.7834;0.1228
49.652;265.1503;0.1231
49.652;265.5848;0.1232
49.652;266.021;0.1232
49.652;266.5135;0.1234
49.652;267.0525;0.1236
49.652;267.6171;0.1239
49.652;268.0898;0.1241
49.652;268.583;0.1244
50.65;275.5914;0.13
50.65;276.2598;0.1302
50.65;276.9911;0.1305
50.65;277.7665;0.1308
50.65;278.523;0.1309
50.65;279.2594;0.1309
50.65;280.0313;0.1308
50.65;280.8117;0.1307
50.65;281.6027;0.1306
50.65;282.4163;0.1304
50.65;283.2859;0.1301
50.65;284.0613;0.1297
50.65;284.8184;0.1292
50.65;285.6041;0.1287
50.65;286.3996;0.1282
50.65;287.1926;0.1275
50.65;287.9021;0.1267
50.65;288.5995;0.126
50.65;289.2533;0.1256
50.65;289.8863;0.1251
50.65;290.3628;0.1245
50.65;290.8569;0.1238
50.65;291.2607;0.123
50.65;291.5449;0.1224
50.65;291.86;0.1219
50.65;292.1315;0.1214
50.65;292.3388;0.1207
50.65;292.535;0.1198
50.65;292.6834;0.1185
50.65;292.7852;0.1174
50.65;292.8309;0.1162
50.65;292.9173;0.1153
50.65;292.9432;0.1141
50.65;292.9143;0.1128
50.65;292.8929;0.1116
50.65;292.8634;0.1101
50.65;292.791;0.1087
50.65;292.7425;0.1073
50.65;292.6999;0.1059
50.65;292.6239;0.1043
50.65;292.6068;0.1024
50.65;292.5943;0.1005
50.65;292.6211;0.0987
50.65;292.6844;0.097
50.65;292.7494;0.0954
50.65;292.8311;0.0939
50.65;292.9232;0.0925
50.65;293.0522;0.0909
50.65;293.202;0.0892
50.65;293.3369;0.0874
50.65;293.5728;0.0858
50.65;293.7851;0.0839
50.65;293.9963;0.082
50.65;294.2863;0.0802
50.65;294.6535;0.0784
50.65;295.0044;0.0761
50.65;295.3752;0.0735
50.65;295.8052;0.0706
50.65;296.2772;0.0675
50.65;296.7341;0.0646
50.65;297.1012;0.0616
50.65;297.5329;0.0589
50.65;297.8977;0.0553
50.65;297.4114;0.0503
50.65;297.1494;0.0457
50.65;297.5492;0.043
50.65;297.9243;0.041
50.65;297.7154;0.0389
50.65;296.4488;0.0351
50.65;295.5141;0.0318
50.65;294.907;0.0298
50.65;294.3027;0.0286
50.65;293.4079;0.0282
50.65;294.3423;0.0291
50.65;295.0501;0.0308
50.65;295.6096;0.033
50.65;296.3294;0.0362
50.65;297.0166;0.0406
50.65;297.9549;0.0452
50.65;298.4826;0.0487
50.65;298.9012;0.0519
50.65;299.4216;0.0564
50.65;299.8235;0.061
50.65;300.0927;0.0648
50.65;300.1516;0.0673
50.65;299.9535;0.0681
50.65;299.6391;0.0686
50.65;299.2553;0.0691
50.65;298.7544;0.0691
50.65;298.2572;0.0684
50.65;297.6929;0.0678
50.65;297.0258;0.0675
50.65;296.3546;0.067
50.65;295.6717;0.0662
50.65;294.9686;0.0652
50.65;294.241;0.0652
50.65;293.5008;0.0657
50.65;292.7588;0.0667
50.65;292.0826;0.0679
50.65;291.4367;0.0699
50.65;290.8079;0.0725
50.65;290.0749;0.0755
50.65;289.3401;0.0783
50.65;288.6286;0.0804
50.65;287.9567;0.082
50.65;287.3155;0.0832
50.65;286.6239;0.0841
50.65;285.9733;0.0847
50.65;285.38;0.0851
50.65;284.7932;0.0855
50.65;284.1835;0.0858
50.65;283.6948;0.0861
50.65;283.1959;0.0864
50.65;282.847;0.0869
50.65;282.5457;0.0873
50.65;282.2916;0.0878
50.65;282.1098;0.0884
50.65;281.9387;0.0889
50.65;281.8492;0.0893
50.65;281.8289;0.0897
50.65;281.8702;0.09
50.65;282.026;0.0901
50.65;282.1983;0.0901
50.65;282.4172;0.0901
50.65;282.7031;0.0903
50.65;283.0614;0.0904
50.65;283.4443;0.0907
50.65;283.9099;0.091
50.65;284.4353;0.0914
50.65;284.9447;0.0918
50.65;285.5335;0.0922
50.65;286.134;0.0928
50.65;286.7617;0.0936
50.65;287.4349;0.0946
50.65;288.1335;0.0955
50.65;288.8684;0.0964
50.65;289.6019;0.0974
50.65;290.3644;0.0985
50.65;291.1464;0.0995
